length,references,links,citations_template,citations_non_template,categories,-1obox,images,l2_headings,l3plus_headings,languages,flesch,flesch_kincaid,smog,coleman_liau,ari,dale_chall,linsear_write,gunning_fog,spache
51674,57,213,33,24,16,1,0,9,12,6,48.65,12.59,15.07,10.65,13.51,10.49,16.79,14.88,8.12
103321,149,449,2,147,35,1,11,12,15,0,53.21,10.87,12.52,10.1,10.99,11.3,13.83,13.17,7.91
74983,34,634,0,34,6,0,34,14,27,31,54.39,10.12,12.1,8.76,8.84,11.15,12.5,12.7,7.44
1019,0,22,0,0,1,0,0,1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
26061,43,224,0,43,5,0,8,7,0,1,60.91,8.99,14.12,7.87,7.72,9.86,11.27,11.05,6.74
16134,23,76,2,21,6,5,3,5,6,2,59.05,11.18,14.46,8.18,11.6,11.57,16.34,14.49,8.63
9142,7,113,0,7,11,1,0,4,1,7,73.83,9.94,10.58,1.87,8.17,15.48,16.4,12.87,10.6
30083,17,223,1,16,8,0,5,10,9,15,52.62,11.74,13.24,9.25,11.82,12.82,15.68,14.14,9.09
4350,5,30,3,2,3,1,0,4,0,0,46.01,14.81,-1,8.52,15.47,14.64,21.36,18.5,11.25
28747,60,142,41,19,12,1,0,5,8,0,67.57,9.74,13.3,7.27,10.39,10.34,14.99,12.07,8.01
7205,10,46,1,9,5,0,0,0,0,0,44.82,14.4,15.99,9.81,15.35,10.48,20.63,16.65,8.93
86273,139,578,126,13,2,0,11,6,5,53,42.12,14.33,14.65,10.45,14.98,13.27,20.17,18.06,9.79
10903,8,60,2,6,10,1,0,1,4,0,48.76,13.51,15.82,10.48,15.22,11.86,19.09,15.76,9.5
23881,1,162,0,1,9,1,6,12,0,15,48.29,11.25,13.92,11.64,11.66,11.83,13.74,12.01,8.08
2035,2,18,0,2,1,1,0,0,0,0,-3.7,26.57,-1,11.95,28.08,20.22,39.5,29.91,15.99
46065,102,90,12,90,3,0,0,4,0,0,45.77,14.31,16.11,10.72,16.16,11.55,20.59,17.42,9.23
38736,88,127,0,88,3,1,0,0,0,0,49.75,12.71,14.84,11.59,14.79,11.96,17.38,14.98,9.14
7728,18,18,17,1,5,0,0,8,0,0,45.98,10.5,13.66,12.56,10.5,12.01,10.94,10.56,8.0
3944,0,53,0,0,20,0,0,1,0,11,67.18,8.77,-1,5.77,7.24,11.82,12.88,11.52,8.32
29810,0,111,11,-11,6,1,1,8,1,0,56.84,10.14,13.77,10.21,10.67,10.07,13.11,13.43,7.52
567,0,10,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
17293,41,97,10,31,5,1,2,6,0,20,56.35,11.18,14.46,8.74,11.32,10.42,15.22,13.78,7.87
23422,61,77,36,25,11,1,0,9,0,0,49.84,11.22,14.31,10.74,11.29,10.98,13.93,13.18,8.0
25410,36,139,27,9,5,1,4,10,11,0,43.31,13.31,14.79,11.03,13.78,13.61,17.35,15.9,9.57
9061,23,61,0,23,2,1,1,5,0,0,50.18,16.77,-1,4.15,17.13,15.41,26.05,20.19,12.45
1589,0,21,0,0,7,0,0,1,0,0,58.27,10.7,-1,6.65,9.23,12.31,14.67,13.71,8.84
155835,0,2756,0,0,2,0,13,29,0,15,-97.48,76.11,10.28,-5.84,89.96,28.29,104.22,82.75,38.13
1851,0,16,0,0,2,0,0,1,0,0,52.67,11.61,-1,9.09,11.45,12.29,15.25,13.41,8.45
47877,107,250,38,69,20,1,1,0,0,28,45.54,12.89,16.03,11.02,13.55,11.87,17.4,14.12,8.77
6186,10,53,0,10,8,0,2,4,0,0,62.33,8.9,11.98,8.44,8.38,11.56,11.55,10.74,7.57
10760,12,39,0,12,2,1,0,5,3,0,30.93,20.72,-1,10.08,24.48,14.67,31.45,23.92,13.2
11060,11,33,9,2,8,1,5,2,6,0,33.79,17.59,17.73,11.3,19.88,13.15,25.92,19.23,11.1
20099,0,56,0,0,1,0,1,3,0,0,-7.34,34.78,24.3,9.26,41.9,19.02,56.44,35.05,19.89
108847,204,670,52,152,6,1,21,14,8,69,49.54,11.1,16.49,12.17,12.13,12.64,13.16,12.15,8.75
20730,70,35,35,35,2,1,1,6,4,2,46.4,13.09,15.11,11.66,14.68,11.24,17.3,14.01,8.68
156462,257,746,158,99,4,72,0,13,49,0,41.27,12.92,17.16,11.41,12.77,12.23,16.14,14.24,8.77
23952,32,74,0,32,4,0,0,7,1,9,21.17,19.33,20.01,13.78,21.83,12.22,27.71,23.53,10.87
100530,0,277,51,-51,23,1,0,0,0,7,42.76,14.6,15.9,10.91,16.07,10.58,20.51,17.14,8.7
7411,0,213,0,0,4,0,7,1,1,2,54.82,14.94,-1,2.82,13.65,15.92,23.38,17.89,12.5
1491,0,12,0,0,2,0,1,3,0,0,68.81,8.19,-1,7.5,7.98,12.06,12.0,10.76,7.82
1813,0,4,0,0,1,0,0,4,0,0,35.01,13.9,-1,13.36,14.54,10.3,16.77,16.65,7.95
19427,28,100,19,9,2,1,1,5,2,0,40.57,16.39,17.81,9.24,17.7,14.15,23.64,18.08,11.45
8441,0,36,0,0,4,1,0,4,0,0,33.57,15.19,17.2,11.78,15.39,13.19,19.78,17.63,9.97
13626,30,101,22,8,6,0,2,4,0,0,70.95,11.73,9.56,-0.45,9.09,17.24,18.73,15.14,12.78
40269,85,150,34,51,19,1,0,8,7,3,44.11,13.38,15.65,10.79,13.92,10.68,17.56,15.06,8.52
2032,3,17,0,3,1,1,0,3,0,2,37.22,16.98,-1,8.19,17.12,17.4,23.7,17.1,13.24
11879,31,57,18,13,0,1,0,2,7,0,51.98,11.11,12.91,10.97,11.82,11.43,13.58,11.62,8.12
86214,42,625,11,31,8,0,17,16,14,51,51.9,11.22,13.51,9.91,11.17,11.32,14.19,12.94,8.06
19566,6,189,1,5,4,1,5,4,4,0,29.8,25.57,16.73,4.5,29.72,17.89,39.82,29.05,17.03
65718,143,187,84,59,6,1,3,6,6,0,53.4,12.58,14.55,9.22,13.65,10.68,17.82,15.35,8.59
2667,0,27,0,0,6,0,0,2,0,0,43.95,12.7,-1,11.0,12.74,11.5,16.31,15.67,8.29
4085,0,41,2,-2,7,0,0,2,0,5,62.61,9.63,-1,8.01,9.45,11.67,13.34,11.96,8.29
32817,111,190,55,56,10,1,0,1,2,9,35.93,17.88,16.4,11.35,21.11,12.77,25.59,20.13,10.87
2968,0,59,0,0,1,0,1,2,0,5,35.3,18.67,-1,7.53,19.48,15.93,27.67,20.72,13.04
19401,51,57,28,23,3,1,0,3,3,0,34.23,16.43,17.54,12.28,18.43,11.98,22.82,17.65,9.9
37691,1,356,0,1,4,0,5,13,8,2,63.16,9.91,13.24,7.51,9.74,12.33,14.23,12.7,8.84
45727,170,331,102,68,10,1,2,8,5,13,55.9,11.48,14.7,8.13,11.29,11.77,15.94,13.79,8.8
1620,0,34,0,0,2,0,0,1,0,0,63.55,11.64,-1,5.86,11.9,13.14,18.0,14.0,9.82
65120,113,223,96,17,4,0,0,14,10,0,43.05,14.15,15.73,12.32,16.38,12.11,19.24,16.9,9.09
52314,94,243,26,68,9,1,6,8,0,31,42.81,14.01,15.56,10.09,14.24,13.04,19.54,15.69,9.68
1514,0,17,0,0,5,1,0,0,0,0,17.75,17.22,-1,16.77,19.04,16.44,19.1,15.84,11.33
4227,2,23,1,1,4,0,0,4,0,1,46.87,11.69,-1,10.99,11.58,11.46,13.46,11.34,8.46
4763,2,44,1,1,3,1,0,1,0,0,43.75,13.31,-1,9.13,12.37,12.35,17.48,13.64,9.43
2876,0,38,0,0,8,1,0,1,0,0,56.35,12.18,-1,6.59,11.56,14.42,18.22,14.03,10.36
17239,41,96,28,13,2,1,0,5,0,0,54.62,12.01,14.17,8.89,12.6,12.85,17.1,14.24,9.77
10332,29,50,11,18,3,0,1,0,0,0,63.45,9.58,12.8,7.21,8.94,10.44,12.88,11.2,7.6
1610,1,15,1,0,2,0,0,2,0,0,80.47,6.33,-1,2.28,3.37,18.24,10.75,8.87,10.96
25530,60,74,22,38,5,0,2,9,5,0,53.24,11.23,13.87,11.39,12.71,10.98,14.31,13.41,8.03
3398,2,14,2,0,1,1,1,3,2,0,54.0,14.26,-1,5.54,14.22,16.1,21.68,17.75,12.49
43797,150,210,6,144,7,0,4,3,2,19,35.25,17.08,18.21,10.89,18.93,12.37,25.18,20.14,10.0
58989,18,660,20,-2,9,1,9,14,12,9,50.74,12.56,16.32,7.54,11.54,12.35,17.22,14.97,9.05
99231,214,238,152,62,19,2,0,5,11,0,27.48,20.03,20.39,10.73,22.59,13.06,29.65,21.47,11.82
42945,72,348,50,22,4,1,8,6,2,1,60.9,9.74,14.84,8.15,9.32,11.19,13.12,12.34,7.84
2628,1,56,0,1,7,0,0,1,0,0,67.78,12.99,-1,0.35,11.37,15.8,22.0,16.18,12.35
913,0,15,0,0,2,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16168,5,142,0,5,3,0,4,5,6,13,47.84,12.29,13.51,9.49,11.79,10.54,15.84,14.61,7.99
51857,99,314,5,94,1,1,0,11,3,73,43.85,14.81,16.85,9.82,15.91,13.4,20.62,17.21,10.25
14385,0,58,7,-7,1,0,0,9,11,3,48.98,12.79,14.31,8.22,12.04,10.05,17.58,16.52,7.59
10586,1,48,0,1,0,0,2,3,0,4,60.29,8.16,13.02,9.07,7.13,12.48,8.45,7.75,8.0
1817,3,21,0,3,3,0,0,2,0,0,36.46,12.39,-1,9.59,9.09,17.47,12.5,12.73,10.23
6183,3,68,0,3,5,1,1,1,0,5,80.49,5.43,9.12,5.03,4.05,14.31,7.53,6.96,8.86
1215,0,6,0,0,2,1,0,0,0,0,41.39,15.67,-1,9.14,16.41,16.38,22.83,17.62,12.78
11322,40,94,6,34,11,1,0,6,0,1,48.8,12.92,15.2,8.87,12.78,12.28,18.17,14.87,9.27
47293,44,360,41,3,16,2,20,4,2,5,63.74,9.55,14.55,8.24,9.79,10.53,13.1,11.06,7.78
6630,7,54,0,7,9,1,3,4,0,1,56.81,11.03,13.13,9.21,11.54,12.61,15.06,13.21,8.99
7917,1,96,1,0,14,1,0,5,0,0,49.49,15.43,-1,4.93,14.82,15.44,23.18,17.32,12.34
1090,0,14,0,0,1,0,1,0,0,0,61.05,7.38,-1,9.38,6.42,9.56,5.92,6.93,5.81
59608,152,255,10,142,2,0,9,10,10,0,48.42,12.37,13.92,10.5,12.91,11.52,16.38,13.88,8.49
4908,0,61,2,-2,1,0,2,5,0,13,56.09,12.7,-1,6.38,12.34,10.87,18.64,16.0,8.79
51852,71,125,47,24,3,0,0,9,4,0,44.55,12.24,12.75,11.23,12.2,12.52,14.84,13.05,8.9
977,2,9,0,2,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1993,0,16,0,0,1,0,0,0,0,1,66.08,8.72,-1,7.59,8.32,8.69,11.8,11.24,6.62
18283,34,140,21,13,5,1,0,10,0,0,56.94,12.57,13.87,6.87,12.72,13.24,18.51,15.33,10.22
2965,9,23,0,9,4,0,0,1,0,2,63.34,8.79,-1,8.77,8.71,10.42,12.07,10.3,7.31
818,2,14,0,2,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1431,0,12,1,-1,1,0,1,2,0,0,61.08,9.71,-1,7.27,8.61,14.62,13.71,11.08,9.38
23839,1,216,0,1,3,1,0,3,1,0,50.02,17.79,14.79,-0.1,15.77,20.28,27.8,21.0,15.6
49639,131,96,61,70,5,1,2,9,4,2,34.13,16.17,16.89,12.32,17.91,11.77,21.79,18.48,9.74
15698,34,83,18,16,5,1,0,8,0,10,42.45,14.82,14.55,10.95,16.44,12.0,19.91,16.06,9.73
47765,52,689,28,24,2,0,1,2,8,3,-178.88,96.69,-1,6.76,119.38,29.84,153.48,98.46,43.5
9675,17,57,3,14,4,4,0,5,3,0,56.89,11.18,15.38,8.1,10.96,11.86,16.28,13.84,8.63
8023,11,21,19,-8,1,1,0,5,0,0,31.63,17.33,-1,11.43,18.84,13.72,25.12,19.29,11.72
2809,2,22,0,2,4,0,0,0,0,1,51.19,7.97,-1,12.03,7.8,16.86,4.74,6.48,8.97
16697,4,91,0,4,1,1,9,10,0,5,39.02,13.73,16.73,11.5,13.79,12.0,17.86,16.05,9.03
8254,0,23,3,-3,0,1,0,3,0,0,35.04,14.17,16.85,12.21,14.14,11.93,17.57,14.37,8.86
26601,42,112,31,11,6,1,0,7,9,3,55.05,13.06,15.16,7.15,13.4,13.09,18.86,15.54,10.14
47766,38,184,0,38,1,0,8,0,0,2,46.08,12.98,16.2,11.23,14.03,10.26,17.25,15.34,7.97
38233,19,90,3,16,10,1,0,11,10,0,51.99,11.84,14.02,10.61,12.92,9.22,15.75,14.06,7.37
111440,187,525,32,155,28,1,0,18,11,0,55.05,10.65,16.16,9.39,10.49,11.42,13.95,13.21,8.14
1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6942,0,74,0,0,3,0,0,5,3,0,60.72,10.05,12.75,8.56,10.2,12.01,13.78,11.94,8.63
5727,9,37,5,4,5,0,0,0,0,0,59.37,10.13,-1,8.28,9.77,9.97,13.6,12.73,7.58
1527,1,9,3,-2,2,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3349,6,29,0,6,4,1,0,3,0,0,58.81,11.29,-1,8.36,11.89,14.28,14.93,11.27,11.04
96518,141,992,72,69,6,2,0,17,0,125,50.19,11.9,21.1,9.06,11.32,13.31,15.74,13.93,9.26
92950,73,672,50,23,36,1,17,7,23,74,46.82,12.41,17.39,10.15,12.27,11.35,15.86,15.02,8.19
113514,254,583,155,99,11,0,5,7,27,95,44.91,14.21,16.97,10.37,15.45,11.55,19.72,16.8,9.01
25537,87,104,44,43,4,1,5,9,4,0,51.7,12.0,15.9,9.66,12.39,11.27,16.03,14.51,8.6
15010,25,64,9,16,2,1,0,4,2,1,47.69,12.72,15.47,10.14,13.08,10.93,16.63,14.61,8.3
22118,25,139,19,6,14,1,0,10,4,0,44.17,16.01,17.2,7.52,16.58,14.82,23.69,17.62,12.2
3692,1,41,0,1,8,1,0,3,0,0,50.78,14.18,-1,8.11,15.22,12.86,21.71,16.81,10.33
6893,4,28,7,-3,7,1,0,3,0,0,42.18,14.48,-1,11.32,15.98,11.89,19.81,16.28,9.18
10540,4,89,3,1,1,1,0,5,7,0,8.39,29.88,-1,7.07,34.51,19.33,48.31,32.69,18.28
55606,88,415,68,20,7,2,12,8,13,43,47.8,13.39,16.81,9.37,13.81,13.14,18.65,15.64,9.74
80319,114,506,79,35,4,0,0,16,8,0,47.07,14.03,16.49,8.95,14.55,13.33,20.02,16.89,10.38
4385,0,56,0,0,6,1,0,1,0,9,31.25,20.82,-1,8.33,23.37,14.75,33.0,23.29,13.34
9866,32,69,8,24,9,1,0,6,0,0,47.02,12.01,14.7,10.12,11.53,13.05,14.94,12.64,9.24
62406,60,74,0,60,4,1,0,13,48,0,45.09,12.08,14.79,11.82,12.52,10.23,15.25,15.18,7.56
2065,2,18,0,2,1,1,0,0,0,0,-1.69,26.21,-1,12.31,28.2,19.9,39.33,29.83,15.78
2858,0,54,0,0,1,1,6,2,0,0,83.23,6.21,-1,4.11,5.33,13.01,10.64,8.85,8.8
11069,19,61,0,19,8,0,0,5,0,0,43.74,13.52,16.49,11.77,14.88,10.72,18.18,15.23,8.6
9155,18,26,0,18,2,1,0,8,0,0,1.38,25.77,-1,15.91,31.06,14.73,38.29,26.79,13.46
12855,13,26,9,4,3,1,0,5,1,0,45.24,11.58,15.6,12.67,12.31,11.61,13.53,13.03,7.97
1925,2,25,0,2,5,1,0,3,0,0,45.75,13.65,-1,8.38,12.97,14.94,19.0,15.02,10.6
4773,1,25,0,1,2,1,0,3,0,0,24.87,18.63,-1,11.84,19.89,15.31,25.64,21.8,11.97
47734,45,344,20,25,1,0,3,0,0,1,46.23,12.28,16.11,10.3,11.98,11.07,15.65,14.5,7.94
66402,111,299,57,54,1,0,14,6,4,10,37.89,15.84,18.49,12.14,18.16,12.24,22.25,17.95,9.88
23568,49,88,0,49,5,1,0,0,0,1,43.02,12.62,14.98,11.26,12.54,11.71,15.53,13.64,8.6
7496,6,45,4,2,2,1,1,9,0,0,43.37,13.7,-1,11.05,14.55,12.83,18.44,14.64,9.33
10088,24,82,0,24,7,0,0,5,2,24,42.64,14.32,16.69,8.8,13.77,12.13,19.74,16.13,9.0
78546,194,489,126,68,3,0,7,7,9,33,64.5,9.12,12.52,7.71,8.76,11.41,12.58,11.96,7.86
57588,65,310,3,62,2,0,16,11,18,74,57.87,10.79,14.22,8.3,10.63,10.7,14.5,13.45,7.78
34667,143,245,12,131,3,1,0,10,2,0,66.89,8.14,13.71,8.23,7.99,10.52,11.13,10.83,7.28
60387,123,337,2,121,26,1,0,13,5,28,46.99,11.86,13.61,10.97,11.91,11.46,15.01,13.27,8.19
4999,0,52,0,0,5,0,0,4,1,2,62.18,8.87,11.79,5.66,6.06,12.54,11.4,11.64,8.12
9377,29,41,17,12,3,1,0,0,0,0,61.47,11.38,-1,6.15,11.04,12.34,17.5,14.97,9.38
19844,38,128,31,7,5,1,2,9,0,2,53.58,12.66,14.12,8.25,13.08,12.52,17.78,15.04,9.84
34216,0,152,30,-30,3,0,1,4,1,0,29.84,16.12,22.39,12.85,17.05,14.14,20.06,16.08,10.72
10968,30,99,8,22,14,0,2,4,0,5,64.28,8.99,11.54,8.17,8.82,10.97,11.85,10.68,7.74
628,0,14,0,0,6,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29767,69,179,45,24,3,1,0,9,1,0,47.21,14.61,15.6,8.98,15.76,13.04,21.11,16.93,10.48
12916,10,58,6,4,6,0,0,1,0,0,35.38,16.23,17.77,11.03,17.36,11.35,22.73,18.43,9.44
50827,11,413,15,-4,22,1,3,10,8,64,48.28,11.19,11.86,10.19,10.37,11.63,13.52,12.71,7.78
30655,65,158,5,60,10,0,12,5,3,3,49.43,13.46,14.6,9.86,14.8,11.47,19.24,16.32,8.92
25505,81,128,3,78,3,1,0,6,1,0,56.55,10.61,14.98,8.67,10.25,11.34,14.45,13.34,8.12
10751,6,72,0,6,3,1,2,10,0,4,54.26,10.43,14.02,10.78,10.98,10.97,13.08,11.77,7.88
27191,69,209,17,52,7,1,0,6,5,18,64.9,10.15,14.74,6.01,9.46,13.14,15.09,12.79,9.32
8193,2,66,0,2,5,0,1,10,0,1,54.67,10.45,13.08,9.63,10.21,9.97,13.23,12.29,7.16
3447,0,52,0,0,8,1,0,4,0,0,39.79,18.4,-1,6.7,19.55,14.11,28.14,20.62,12.23
8318,0,26,1,-1,8,0,0,5,0,0,15.86,24.49,-1,13.42,30.6,14.36,38.3,24.79,13.84
10879,9,55,2,7,9,0,0,8,2,1,40.89,13.53,16.4,12.02,14.33,12.16,17.3,15.15,8.83
32859,63,266,28,35,43,1,0,11,0,20,61.52,10.63,13.77,6.99,10.25,11.97,15.19,12.83,8.93
12939,5,58,0,5,3,0,0,1,0,0,58.11,9.61,13.77,6.38,6.96,13.71,12.26,13.15,8.21
1116,0,11,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
21981,42,117,27,15,28,1,1,7,0,0,43.82,12.86,14.98,10.33,12.48,11.54,16.3,15.42,8.38
2610,0,32,0,0,1,1,0,1,0,0,57.39,11.6,-1,7.89,11.74,13.62,16.2,12.75,9.96
9132,24,53,11,13,2,1,0,6,0,0,56.75,12.43,-1,7.0,12.5,12.49,18.69,15.43,9.88
74230,173,339,86,87,18,2,0,11,5,7,58.04,10.93,13.19,8.93,11.45,10.69,14.81,12.84,8.34
17722,39,179,18,21,10,0,2,6,2,0,44.15,13.25,15.99,11.17,13.98,12.52,16.93,14.61,9.38
41279,86,211,68,18,21,1,0,8,8,0,65.43,9.31,13.24,6.12,8.07,14.28,13.54,11.69,9.81
11933,4,106,6,-2,15,0,0,6,1,0,45.56,12.27,14.84,11.18,12.48,12.07,15.14,14.43,8.71
2815,12,10,0,12,2,0,0,0,0,0,40.78,10.37,12.91,11.25,8.13,11.69,8.0,14.49,6.77
17457,20,74,18,2,9,0,0,8,0,0,42.39,15.52,17.35,10.94,17.83,12.54,23.13,18.25,10.4
3298,0,30,0,0,4,0,3,6,2,0,67.4,8.92,-1,8.02,9.38,11.29,12.74,11.15,8.12
9495,11,44,0,11,3,2,0,4,0,0,46.94,15.74,16.07,7.74,16.97,13.44,24.08,19.0,11.32
2549,0,20,0,0,1,1,0,2,0,0,54.82,11.6,-1,9.14,12.05,11.59,16.0,13.41,9.02
67375,68,339,0,68,10,1,5,14,7,36,54.42,10.0,13.56,10.86,10.32,11.44,12.22,11.54,7.73
31508,46,150,0,46,20,0,2,6,0,12,36.36,14.12,14.65,11.81,14.07,11.52,17.74,15.37,8.46
2052,2,8,1,1,3,0,0,2,0,2,19.03,16.24,-1,16.3,17.1,14.83,18.69,16.22,10.09
21281,7,156,2,5,2,0,5,7,8,17,50.81,10.65,13.87,10.45,10.24,11.04,12.53,12.89,7.59
781,0,11,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
12047,30,77,17,13,6,1,0,3,2,0,45.2,13.92,-1,10.82,15.32,13.09,19.02,16.23,10.02
16921,46,75,18,28,7,1,0,6,0,0,50.34,12.74,14.74,10.74,14.32,10.81,17.46,15.28,8.49
47704,113,94,3,110,4,0,0,9,11,1,33.89,11.51,13.87,15.58,11.85,11.94,8.21,11.85,7.22
25216,55,121,25,30,4,0,10,7,8,0,61.17,9.72,12.91,8.9,9.96,9.21,13.15,12.41,7.05
54242,6,407,0,6,3,0,2,3,3,10,58.38,9.61,12.52,7.82,8.17,10.35,12.44,12.25,7.03
8829,8,35,0,8,1,1,0,7,0,6,44.58,15.32,-1,8.99,16.46,15.22,22.13,17.98,11.51
23250,47,86,1,46,2,0,0,10,1,2,66.1,9.87,12.91,8.35,11.11,14.16,15.22,12.85,9.93
62124,16,471,5,11,5,1,4,10,12,40,52.03,11.55,14.51,10.22,12.07,11.35,15.26,13.88,8.24
24916,40,139,1,39,13,1,0,9,3,22,56.57,10.34,13.92,9.18,10.15,10.75,13.53,12.29,7.78
1871,1,18,0,1,1,1,0,0,0,0,-3.45,25.18,-1,13.39,26.45,19.72,36.33,28.37,15.01
5421,16,30,8,8,5,1,0,1,0,0,52.3,13.89,-1,7.71,14.73,14.74,20.06,15.03,10.99
596,2,5,1,1,3,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1779,0,20,0,0,2,0,0,2,2,1,80.79,6.76,-1,3.01,4.82,12.07,11.14,9.43,8.76
20129,17,143,19,-2,25,1,0,10,2,0,43.92,15.14,15.9,9.58,16.39,14.73,22.07,17.37,10.92
1911,0,15,0,0,2,0,1,1,0,1,49.73,10.46,-1,10.62,9.77,9.81,12.42,11.74,7.13
38148,74,151,35,39,3,1,7,11,6,44,45.84,13.45,16.24,11.24,14.89,11.29,17.97,15.88,8.8
63970,0,843,0,0,1,0,1,8,0,4,-6322.08,2405.74,-1,-0.23,3159.05,330.96,3615.0,2536.31,902.21
39219,17,397,4,13,8,0,14,6,13,42,62.89,8.06,12.28,7.82,6.56,12.05,8.7,9.8,7.7
2756,3,14,0,3,1,1,0,4,2,0,8.69,30.8,-1,9.21,38.24,15.83,48.67,33.33,17.29
28120,18,163,6,12,8,1,3,8,8,0,45.12,12.39,15.11,10.71,12.22,11.33,15.42,13.67,8.11
71976,23,224,3,20,5,0,0,19,14,0,55.65,11.43,12.69,5.66,9.16,12.91,16.09,14.85,8.46
17193,34,72,24,10,4,1,0,5,0,0,43.27,12.38,15.07,10.65,11.66,11.48,15.05,14.52,8.43
54595,0,244,0,0,3,0,5,15,1,18,50.14,12.24,12.04,9.4,12.23,10.26,16.6,14.83,8.27
26357,0,173,0,0,5,1,2,11,5,24,43.23,13.21,15.65,9.51,12.32,13.53,16.72,14.12,9.43
22890,43,134,0,43,3,0,3,6,7,8,45.3,9.62,12.1,11.28,7.99,12.2,7.19,10.31,6.84
172218,364,428,51,313,6,1,3,11,17,0,26.56,19.34,19.29,13.41,23.07,14.28,28.93,23.34,11.69
28052,44,253,32,12,2,0,11,7,7,1,55.19,10.84,13.35,8.96,10.55,10.84,14.53,13.34,8.01
11625,12,45,10,2,3,0,0,0,0,0,33.37,14.01,16.93,12.98,14.0,10.7,17.06,17.51,8.1
20799,39,95,5,34,5,4,1,4,4,6,54.46,11.71,14.46,9.4,12.37,11.61,16.35,14.83,8.61
64142,121,330,67,54,2,0,0,8,8,0,45.03,13.94,16.53,10.34,14.91,12.24,19.74,17.32,9.2
42907,107,216,65,42,3,0,11,8,5,0,62.09,9.71,11.79,9.16,10.38,10.58,13.4,12.51,8.06
7592,0,30,0,0,4,1,1,1,0,1,42.27,14.03,15.99,10.86,14.76,10.63,18.81,15.11,8.39
18498,52,118,9,43,9,1,1,5,2,0,52.79,12.11,15.02,8.86,12.27,11.6,17.04,14.21,8.77
35780,110,145,45,65,5,0,0,6,6,1,36.29,14.78,17.32,12.3,15.74,12.28,19.29,17.28,9.28
7377,26,23,15,11,2,1,0,3,0,0,58.58,11.13,-1,9.21,12.2,10.9,15.66,13.6,8.43
36444,112,183,54,58,11,1,3,7,4,23,48.29,15.81,14.98,7.11,17.0,11.99,23.62,18.88,10.62
1952,2,18,0,2,1,1,0,0,0,0,-3.5,26.7,-1,11.97,28.42,19.99,39.5,30.08,15.94
24034,57,64,0,57,3,0,0,3,9,0,54.14,9.57,12.86,9.22,8.17,11.91,11.16,11.22,8.05
29680,64,120,14,50,23,2,0,5,3,0,35.89,17.14,20.36,10.19,18.67,12.97,24.93,19.45,10.88
32462,61,202,24,37,3,0,8,8,4,21,48.34,11.17,15.47,10.38,10.51,12.08,13.55,13.35,7.82
38196,10,137,10,0,1,0,1,4,0,0,31.49,14.27,15.34,11.9,13.13,11.7,16.52,12.59,8.37
39586,45,120,28,17,11,1,1,11,7,0,53.01,11.62,13.87,9.85,12.18,10.97,15.37,13.95,8.31
5431,5,50,2,3,6,1,0,2,0,0,56.64,12.43,-1,6.76,12.27,14.48,18.17,14.41,11.03
1000,2,9,2,0,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3549,2,29,2,0,6,1,0,1,0,0,40.14,16.82,-1,8.24,17.66,17.34,24.64,18.64,13.39
47513,0,465,0,0,3,0,8,6,27,1,46.1,12.85,16.11,9.73,12.58,10.98,17.04,15.25,8.34
22429,68,116,26,42,6,1,0,9,2,2,59.75,10.19,11.86,7.94,9.69,10.87,13.96,13.15,7.96
28333,30,297,23,7,2,0,35,3,0,4,73.62,7.63,13.66,4.03,5.41,13.18,11.68,10.56,8.76
2887,1,10,0,1,3,0,0,5,0,2,61.39,7.97,-1,9.93,7.76,8.59,8.25,9.03,5.66
16934,26,57,26,0,6,0,0,6,0,0,35.23,14.53,15.82,12.7,15.29,11.51,17.95,15.83,8.87
15472,4,146,1,3,5,1,3,2,4,8,45.63,13.59,17.32,8.51,12.93,15.13,18.95,14.42,11.05
33246,17,411,2,15,5,1,8,11,0,73,38.59,15.39,19.02,9.33,15.2,13.65,21.54,17.8,10.33
17926,58,54,7,51,2,0,6,6,0,0,66.27,9.74,11.98,4.53,7.85,14.83,14.35,11.47,10.26
34259,89,188,41,48,1,1,0,9,0,2,-139.92,88.66,-1,0.18,108.67,28.5,122.8,94.3,42.03
40942,79,249,3,76,5,1,3,2,0,2,54.94,10.14,13.08,9.23,9.39,10.73,12.3,12.23,7.51
36324,75,161,11,64,10,1,0,7,0,0,38.75,15.07,16.49,11.67,16.48,13.04,20.48,16.78,10.15
27947,0,266,1,-1,5,1,1,10,15,1,42.3,13.57,15.2,11.14,14.08,11.98,17.58,15.2,9.06
